usuario,productos_tot_num,compras_tot_num,precio_medio_prod,ultima_compra,gasto_tot,productos_por_compra,F,M,ult_compra_dias,R,valor,RFM
587415062,6,1,2.0383333333333336,2020-02-21,12.23,6.0,1,1,8,5,7,511
587425951,4,1,20.515,2020-01-14,82.06,4.0,1,1,46,4,6,411
587435360,1,1,10.95,2019-12-15,10.95,1.0,1,1,76,3,5,311
587439462,7,1,3.855714285714286,2019-12-15,26.990000000000002,7.0,1,1,76,3,5,311
587449270,2,1,6.27,2020-02-01,12.54,2.0,1,1,28,5,7,511
587450414,7,2,6.362857142857143,2020-02-03,44.54,3.5,1,1,26,5,7,511
587461201,2,1,7.94,2019-12-15,15.88,2.0,1,1,76,3,5,311
587464460,7,1,4.42,2019-12-16,30.939999999999998,7.0,1,1,75,3,5,311
587476609,11,1,1.7745454545454544,2019-12-15,19.52,11.0,1,1,76,3,5,311
587476812,4,1,2.0825,2019-12-15,8.33,4.0,1,1,76,3,5,311
587491094,3,1,7.613333333333333,2020-02-07,22.84,3.0,1,1,22,5,7,511
587498112,2,1,3.4799999999999995,2019-12-15,6.959999999999999,2.0,1,1,76,3,5,311
587500874,2,1,8.8,2019-12-16,17.6,2.0,1,1,75,3,5,311
587511953,3,1,3.59,2019-12-15,10.77,3.0,1,1,76,3,5,311
587598032,2,1,17.46,2019-12-16,34.92,2.0,1,1,75,3,5,311
587599036,3,1,9.53,2019-12-16,28.589999999999996,3.0,1,1,75,3,5,311
587613755,7,1,3.15,2020-02-08,22.05,7.0,1,1,21,5,7,511
587613821,4,1,3.2025,2019-12-16,12.81,4.0,1,1,75,3,5,311
587619751,42,1,3.6940476190476192,2019-12-16,155.15,42.0,1,1,75,3,5,311
587631356,2,1,3.805,2019-12-17,7.61,2.0,1,1,74,3,5,311
587634684,12,1,3.66,2019-12-16,43.92,12.0,1,1,75,3,5,311
587634923,7,1,11.85142857142857,2019-12-16,82.96,7.0,1,1,75,3,5,311
587635090,1,1,10.16,2020-02-10,10.16,1.0,1,1,19,5,7,511
587636932,14,1,2.225,2019-12-16,31.150000000000002,14.0,1,1,75,3,5,311
587657875,1,1,9.52,2020-02-16,9.52,1.0,1,1,13,5,7,511
587664496,5,1,9.266,2019-12-17,46.33,5.0,1,1,74,3,5,311
587682942,5,1,9.797999999999998,2020-01-10,48.989999999999995,5.0,1,1,50,4,6,411
587688543,9,1,2.518888888888889,2019-12-30,22.67,9.0,1,1,61,3,5,311
587696716,11,1,3.955454545454545,2019-12-16,43.51,11.0,1,1,75,3,5,311
587697167,14,2,4.417142857142857,2019-12-30,61.84,7.0,1,1,61,3,5,311
587713937,5,1,3.3560000000000003,2019-12-26,16.78,5.0,1,1,65,3,5,311
587723782,10,2,8.333,2019-12-16,83.33,5.0,1,1,75,3,5,311
587728365,4,1,3.2475,2019-12-22,12.99,4.0,1,1,69,3,5,311
587752948,24,2,6.187916666666666,2020-01-28,148.51,12.0,1,1,32,4,6,411
587756252,5,2,3.5380000000000003,2020-02-21,17.69,2.5,1,1,8,5,7,511
587761471,2,1,3.7199999999999998,2019-12-18,7.4399999999999995,2.0,1,1,73,3,5,311
587763193,37,1,8.892702702702701,2019-12-16,329.03,37.0,1,2,75,3,6,312
587763497,2,1,4.95,2019-12-16,9.9,2.0,1,1,75,3,5,311
587799464,43,1,5.164651162790698,2019-12-18,222.08000000000004,43.0,1,1,73,3,5,311
587803712,3,1,7.02,2019-12-16,21.06,3.0,1,1,75,3,5,311
587806207,11,4,5.343636363636364,2020-02-03,58.78,2.75,1,1,26,5,7,511
587824971,4,1,4.9174999999999995,2019-12-16,19.669999999999998,4.0,1,1,75,3,5,311
587836878,10,1,4.3020000000000005,2020-02-24,43.02,10.0,1,1,5,5,7,511
587840665,31,2,17.460322580645162,2019-12-23,541.27,15.5,1,2,68,3,6,312
587840983,32,11,6.7184375,2020-02-25,214.99,2.909090909090909,3,1,4,5,9,531
587846102,12,1,2.1666666666666665,2019-12-17,26.0,12.0,1,1,74,3,5,311
587851684,1,1,24.13,2019-12-16,24.13,1.0,1,1,75,3,5,311
587889518,1,1,17.78,2019-12-16,17.78,1.0,1,1,75,3,5,311
587898038,41,1,3.0929268292682925,2020-01-18,126.80999999999999,41.0,1,1,42,4,6,411
587907421,3,1,6.243333333333333,2019-12-23,18.73,3.0,1,1,68,3,5,311
587907782,1,1,3.05,2019-12-16,3.05,1.0,1,1,75,3,5,311
587924560,4,1,7.377500000000001,2020-01-27,29.510000000000005,4.0,1,1,33,4,6,411
587931812,4,1,3.455,2019-12-16,13.82,4.0,1,1,75,3,5,311
587932766,1,1,75.4,2019-12-16,75.4,1.0,1,1,75,3,5,311
587934449,9,1,4.9688888888888885,2020-02-02,44.72,9.0,1,1,27,5,7,511
587940997,24,1,1.8550000000000002,2020-01-19,44.52,24.0,1,1,41,4,6,411
587952908,17,1,2.3247058823529407,2019-12-21,39.519999999999996,17.0,1,1,70,3,5,311
587970915,3,1,3.6,2019-12-18,10.8,3.0,1,1,73,3,5,311
587974777,11,1,5.24,2020-01-13,57.64,11.0,1,1,47,4,6,411
587976658,7,1,2.892857142857143,2019-12-16,20.25,7.0,1,1,75,3,5,311
587996879,5,1,8.204,2019-12-16,41.02,5.0,1,1,75,3,5,311
588002790,2,1,4.404999999999999,2019-12-23,8.809999999999999,2.0,1,1,68,3,5,311
588004105,1,1,1.9,2019-12-16,1.9,1.0,1,1,75,3,5,311
588015619,3,1,3.6033333333333335,2019-12-16,10.81,3.0,1,1,75,3,5,311
588062626,8,2,8.77,2019-12-22,70.16,4.0,1,1,69,3,5,311
588070337,16,1,1.48,2019-12-17,23.68,16.0,1,1,74,3,5,311
588093837,28,3,3.167857142857143,2020-01-05,88.7,9.333333333333334,1,1,55,4,6,411
588095451,12,1,6.470833333333332,2020-01-23,77.64999999999999,12.0,1,1,37,4,6,411
588157032,1,1,10.32,2019-12-17,10.32,1.0,1,1,74,3,5,311
588163968,5,1,3.154,2019-12-17,15.77,5.0,1,1,74,3,5,311
588164308,2,1,8.405,2019-12-19,16.81,2.0,1,1,72,3,5,311
588165471,1,1,12.06,2019-12-17,12.06,1.0,1,1,74,3,5,311
588168532,18,3,3.3094444444444444,2020-01-16,59.57,6.0,1,1,44,4,6,411
588169898,8,2,7.58625,2020-01-27,60.69,4.0,1,1,33,4,6,411
588174151,2,1,6.9,2019-12-17,13.8,2.0,1,1,74,3,5,311
588176591,11,1,1.9436363636363638,2019-12-17,21.380000000000003,11.0,1,1,74,3,5,311
588177347,2,1,4.970000000000001,2019-12-17,9.940000000000001,2.0,1,1,74,3,5,311
588186172,6,1,3.9266666666666663,2019-12-17,23.56,6.0,1,1,74,3,5,311
588191732,8,3,8.02375,2020-01-16,64.19,2.6666666666666665,1,1,44,4,6,411
588282617,4,1,7.422499999999999,2019-12-17,29.689999999999998,4.0,1,1,74,3,5,311
588289706,1,1,13.49,2019-12-17,13.49,1.0,1,1,74,3,5,311
588290664,3,1,7.673333333333333,2019-12-17,23.02,3.0,1,1,74,3,5,311
588306443,23,2,1.4595652173913043,2020-01-22,33.57,11.5,1,1,38,4,6,411
588310281,1,1,13.33,2019-12-17,13.33,1.0,1,1,74,3,5,311
588316614,12,1,1.7249999999999999,2019-12-17,20.7,12.0,1,1,74,3,5,311
588332231,3,1,20.26666666666667,2020-01-14,60.80000000000001,3.0,1,1,46,4,6,411
588342007,1,1,44.29,2019-12-17,44.29,1.0,1,1,74,3,5,311
588345228,12,1,4.534166666666667,2020-02-07,54.41,12.0,1,1,22,5,7,511
588347183,2,1,4.665,2019-12-17,9.33,2.0,1,1,74,3,5,311
588351259,11,1,2.4672727272727273,2019-12-23,27.14,11.0,1,1,68,3,5,311
588351495,4,1,6.47,2019-12-18,25.88,4.0,1,1,73,3,5,311
588364064,17,2,3.428235294117647,2020-02-07,58.28,8.5,1,1,22,5,7,511
588372540,12,1,3.4491666666666667,2020-02-28,41.39,12.0,1,1,1,5,7,511
588383669,7,1,8.101428571428572,2020-02-13,56.71000000000001,7.0,1,1,16,5,7,511
588390928,4,1,4.5225,2020-01-14,18.09,4.0,1,1,46,4,6,411
588405064,9,2,2.7466666666666666,2020-02-13,24.72,4.5,1,1,16,5,7,511
588414084,1,1,4.13,2019-12-17,4.13,1.0,1,1,74,3,5,311
588419629,11,1,3.6254545454545455,2020-02-28,39.88,11.0,1,1,1,5,7,511
588420487,25,2,9.2148,2020-02-27,230.37,12.5,1,1,2,5,7,511
588423411,3,1,7.083333333333333,2019-12-17,21.25,3.0,1,1,74,3,5,311
588429949,10,1,4.51,2020-02-14,45.099999999999994,10.0,1,1,15,5,7,511
588453953,4,1,25.28,2019-12-19,101.12,4.0,1,1,72,3,5,311
588455213,3,1,5.87,2019-12-17,17.61,3.0,1,1,74,3,5,311
588469154,3,1,3.783333333333333,2019-12-17,11.35,3.0,1,1,74,3,5,311
588470613,3,1,3.16,2019-12-17,9.48,3.0,1,1,74,3,5,311
588472231,4,1,2.4299999999999997,2019-12-17,9.719999999999999,4.0,1,1,74,3,5,311
588483393,6,1,3.2016666666666667,2020-02-18,19.21,6.0,1,1,11,5,7,511
588490203,10,1,8.049000000000001,2020-01-02,80.49000000000001,10.0,1,1,58,4,6,411
588500092,10,1,7.558,2020-02-25,75.58,10.0,1,1,4,5,7,511
588506860,2,1,6.035,2019-12-17,12.07,2.0,1,1,74,3,5,311
588520436,5,1,6.632,2020-02-09,33.16,5.0,1,1,20,5,7,511
588523889,3,1,5.766666666666667,2019-12-17,17.3,3.0,1,1,74,3,5,311
588528197,6,1,4.605,2019-12-17,27.630000000000003,6.0,1,1,74,3,5,311
588536242,8,1,5.99875,2020-02-25,47.99,8.0,1,1,4,5,7,511
588541326,11,1,4.39,2020-02-05,48.29,11.0,1,1,24,5,7,511
588545272,2,1,5.555,2019-12-17,11.11,2.0,1,1,74,3,5,311
588548241,8,1,1.7625,2019-12-17,14.1,8.0,1,1,74,3,5,311
588632533,2,1,6.36,2019-12-18,12.72,2.0,1,1,73,3,5,311
588660567,4,1,4.11,2019-12-18,16.44,4.0,1,1,73,3,5,311
588669144,10,1,1.141,2020-02-09,11.41,10.0,1,1,20,5,7,511
588682212,3,1,13.950000000000001,2020-02-05,41.85,3.0,1,1,24,5,7,511
588682302,2,1,5.31,2019-12-18,10.62,2.0,1,1,73,3,5,311
588688223,4,1,4.7775,2019-12-18,19.11,4.0,1,1,73,3,5,311
588713124,2,1,12.78,2019-12-18,25.56,2.0,1,1,73,3,5,311
588717777,3,1,9.65,2020-01-20,28.950000000000003,3.0,1,1,40,4,6,411
588738053,1,1,2.06,2020-01-08,2.06,1.0,1,1,52,4,6,411
588752186,4,1,3.1675,2020-01-03,12.67,4.0,1,1,57,4,6,411
588764736,4,1,14.8525,2019-12-18,59.41,4.0,1,1,73,3,5,311
588764928,2,1,5.795,2019-12-23,11.59,2.0,1,1,68,3,5,311
588779798,4,1,2.8475,2019-12-20,11.39,4.0,1,1,71,3,5,311
588780216,16,1,4.64625,2019-12-19,74.34,16.0,1,1,72,3,5,311
588788026,4,1,7.737500000000001,2019-12-18,30.950000000000003,4.0,1,1,73,3,5,311
588788754,2,1,17.7,2020-01-21,35.4,2.0,1,1,39,4,6,411
588793498,18,1,3.036666666666667,2020-01-16,54.66000000000001,18.0,1,1,44,4,6,411
588799931,8,1,2.5125,2019-12-22,20.1,8.0,1,1,69,3,5,311
588811507,6,1,5.148333333333333,2019-12-18,30.89,6.0,1,1,73,3,5,311
588812401,11,1,3.6281818181818184,2019-12-18,39.910000000000004,11.0,1,1,73,3,5,311
588821575,2,1,7.76,2019-12-20,15.52,2.0,1,1,71,3,5,311
588830254,2,1,4.96,2019-12-18,9.92,2.0,1,1,73,3,5,311
588836239,21,1,4.207142857142857,2020-01-30,88.35000000000001,21.0,1,1,30,5,7,511
588836895,24,1,6.953749999999999,2020-01-04,166.89,24.0,1,1,56,4,6,411
588840600,7,1,4.615714285714286,2020-01-27,32.31,7.0,1,1,33,4,6,411
588859333,2,1,6.59,2020-02-12,13.18,2.0,1,1,17,5,7,511
588892241,1,1,79.37,2020-01-02,79.37,1.0,1,1,58,4,6,411
588896280,8,1,3.8425000000000002,2020-02-20,30.740000000000002,8.0,1,1,9,5,7,511
588910845,4,1,4.7025,2019-12-18,18.81,4.0,1,1,73,3,5,311
588920037,6,1,3.625,2019-12-18,21.75,6.0,1,1,73,3,5,311
588928044,4,1,9.945,2019-12-18,39.78,4.0,1,1,73,3,5,311
588946152,3,1,3.2399999999999998,2019-12-18,9.719999999999999,3.0,1,1,73,3,5,311
588985619,4,1,4.8475,2019-12-18,19.39,4.0,1,1,73,3,5,311
588987805,4,1,13.2925,2019-12-18,53.17,4.0,1,1,73,3,5,311
589007274,10,1,1.607,2019-12-18,16.07,10.0,1,1,73,3,5,311
589008565,4,1,4.83,2019-12-18,19.32,4.0,1,1,73,3,5,311
589011746,3,1,8.943333333333333,2019-12-18,26.83,3.0,1,1,73,3,5,311
589031154,16,1,4.664375,2019-12-19,74.63,16.0,1,1,72,3,5,311
589042260,6,1,1.875,2019-12-18,11.25,6.0,1,1,73,3,5,311
589060002,2,2,10.555,2020-02-09,21.11,1.0,1,1,20,5,7,511
589134844,8,1,4.66125,2020-01-15,37.29,8.0,1,1,45,4,6,411
589143228,2,1,11.905000000000001,2019-12-19,23.810000000000002,2.0,1,1,72,3,5,311
589160486,22,2,3.328181818181818,2020-01-28,73.22,11.0,1,1,32,4,6,411
589175998,2,1,4.885,2020-01-30,9.77,2.0,1,1,30,5,7,511
589180880,5,1,2.836,2019-12-19,14.18,5.0,1,1,72,3,5,311
589188427,4,2,2.1425,2020-01-16,8.57,2.0,1,1,44,4,6,411
589196850,4,1,15.95,2019-12-19,63.8,4.0,1,1,72,3,5,311
589204019,3,1,6.823333333333333,2019-12-19,20.47,3.0,1,1,72,3,5,311
589216432,2,1,7.4350000000000005,2019-12-25,14.870000000000001,2.0,1,1,66,3,5,311
589216756,3,1,5.053333333333334,2019-12-19,15.16,3.0,1,1,72,3,5,311
589238264,4,1,4.71,2019-12-19,18.84,4.0,1,1,72,3,5,311
589259126,7,1,2.02,2020-01-05,14.14,7.0,1,1,55,4,6,411
589264541,2,1,5.715,2019-12-23,11.43,2.0,1,1,68,3,5,311
589274514,2,1,5.24,2019-12-19,10.48,2.0,1,1,72,3,5,311
589296042,12,1,3.0233333333333334,2020-01-15,36.28,12.0,1,1,45,4,6,411
589296662,5,1,4.574,2019-12-19,22.869999999999997,5.0,1,1,72,3,5,311
589304628,3,1,4.736666666666667,2020-02-05,14.21,3.0,1,1,24,5,7,511
589319251,2,1,10.435,2019-12-19,20.87,2.0,1,1,72,3,5,311
589337431,3,1,46.666666666666664,2019-12-19,140.0,3.0,1,1,72,3,5,311
589352437,2,1,62.62,2019-12-19,125.24,2.0,1,1,72,3,5,311
589386875,4,1,1.6675,2019-12-19,6.67,4.0,1,1,72,3,5,311
589387635,2,1,4.84,2019-12-22,9.68,2.0,1,1,69,3,5,311
589391266,43,4,4.474883720930232,2020-02-24,192.42,10.75,1,1,5,5,7,511
589393450,1,1,3.17,2019-12-19,3.17,1.0,1,1,72,3,5,311
589393462,3,1,3.3066666666666666,2020-01-20,9.92,3.0,1,1,40,4,6,411
589394692,9,1,4.7188888888888885,2020-02-29,42.47,9.0,1,1,0,5,7,511
589398756,1,1,36.86,2019-12-19,36.86,1.0,1,1,72,3,5,311
589405091,7,1,5.147142857142858,2020-01-09,36.03,7.0,1,1,51,4,6,411
589408272,9,1,0.9877777777777779,2019-12-19,8.89,9.0,1,1,72,3,5,311
589411240,4,1,8.254999999999999,2019-12-20,33.019999999999996,4.0,1,1,71,3,5,311
589426773,1,1,13.14,2019-12-19,13.14,1.0,1,1,72,3,5,311
589439480,6,1,3.33,2020-01-24,19.98,6.0,1,1,36,4,6,411
589458562,2,2,14.6,2019-12-20,29.2,1.0,1,1,71,3,5,311
589483473,3,1,9.253333333333332,2019-12-19,27.759999999999998,3.0,1,1,72,3,5,311
589493885,2,1,12.935,2019-12-19,25.87,2.0,1,1,72,3,5,311
589501837,2,1,15.08,2019-12-19,30.16,2.0,1,1,72,3,5,311
589510372,8,1,1.0975,2019-12-20,8.78,8.0,1,1,71,3,5,311
589530806,6,1,5.028333333333333,2019-12-19,30.17,6.0,1,1,72,3,5,311
589534649,3,2,10.0,2020-01-24,30.0,1.5,1,1,36,4,6,411
589549451,7,1,3.934285714285714,2019-12-19,27.54,7.0,1,1,72,3,5,311
589550100,21,1,2.051904761904762,2020-01-28,43.09,21.0,1,1,32,4,6,411
589563704,1,1,45.24,2019-12-24,45.24,1.0,1,1,67,3,5,311
589565502,3,2,16.8,2020-02-12,50.400000000000006,1.5,1,1,17,5,7,511
589596955,12,1,6.8875,2020-01-15,82.65,12.0,1,1,45,4,6,411
589613847,2,1,5.835,2019-12-20,11.67,2.0,1,1,71,3,5,311
589624067,4,1,3.15,2019-12-20,12.6,4.0,1,1,71,3,5,311
589650592,8,1,1.17375,2019-12-20,9.39,8.0,1,1,71,3,5,311
589652799,1,1,16.4,2019-12-20,16.4,1.0,1,1,71,3,5,311
589653578,11,1,5.859090909090909,2019-12-20,64.45,11.0,1,1,71,3,5,311
589670645,7,1,7.942857142857143,2019-12-20,55.6,7.0,1,1,71,3,5,311
589679323,8,1,1.52125,2019-12-20,12.17,8.0,1,1,71,3,5,311
589679926,31,1,4.444193548387096,2020-01-28,137.76999999999998,31.0,1,1,32,4,6,411
589706094,3,1,7.803333333333334,2020-02-25,23.41,3.0,1,1,4,5,7,511
589708731,7,1,9.05,2019-12-20,63.35000000000001,7.0,1,1,71,3,5,311
589738741,4,1,5.1225000000000005,2019-12-21,20.490000000000002,4.0,1,1,70,3,5,311
589761747,5,2,5.086,2020-02-21,25.43,2.5,1,1,8,5,7,511
589765420,3,1,3.28,2019-12-20,9.84,3.0,1,1,71,3,5,311
589775320,3,1,3.8066666666666666,2019-12-20,11.42,3.0,1,1,71,3,5,311
589780767,7,1,4.660000000000001,2020-02-29,32.620000000000005,7.0,1,1,0,5,7,511
589801117,11,1,1.2836363636363637,2020-02-14,14.120000000000001,11.0,1,1,15,5,7,511
589809481,9,1,2.5677777777777777,2020-02-27,23.11,9.0,1,1,2,5,7,511
589813330,7,1,1.4842857142857142,2019-12-27,10.389999999999999,7.0,1,1,64,3,5,311
589823581,2,1,41.67,2019-12-23,83.34,2.0,1,1,68,3,5,311
589838391,8,1,2.8512500000000003,2019-12-24,22.810000000000002,8.0,1,1,67,3,5,311
589878618,34,2,3.4558823529411766,2020-01-04,117.5,17.0,1,1,56,4,6,411
589878897,2,1,5.555,2019-12-20,11.11,2.0,1,1,71,3,5,311
589892134,5,1,3.066,2019-12-21,15.329999999999998,5.0,1,1,70,3,5,311
589892300,3,1,37.513333333333335,2019-12-20,112.54,3.0,1,1,71,3,5,311
589899388,4,1,42.7,2019-12-20,170.8,4.0,1,1,71,3,5,311
589910046,4,1,5.325,2020-01-19,21.3,4.0,1,1,41,4,6,411
589912120,6,1,5.898333333333333,2020-01-20,35.39,6.0,1,1,40,4,6,411
589939697,89,3,5.359438202247191,2020-01-24,476.99,29.666666666666668,1,2,36,4,7,412
589960836,2,1,7.94,2019-12-24,15.88,2.0,1,1,67,3,5,311
589969794,11,1,1.8236363636363635,2019-12-21,20.06,11.0,1,1,70,3,5,311
589978092,5,1,2.2980000000000005,2020-01-19,11.490000000000002,5.0,1,1,41,4,6,411
589988814,24,2,6.9975,2020-02-14,167.94,12.0,1,1,15,5,7,511
589991239,35,3,1.1985714285714284,2020-02-28,41.949999999999996,11.666666666666666,1,1,1,5,7,511
589994197,1,1,27.78,2020-01-10,27.78,1.0,1,1,50,4,6,411
590019280,24,1,3.0354166666666664,2019-12-24,72.85,24.0,1,1,67,3,5,311
590020039,4,1,6.5825,2019-12-28,26.33,4.0,1,1,63,3,5,311
590024681,1,1,3.65,2019-12-20,3.65,1.0,1,1,71,3,5,311
590028482,7,1,0.9271428571428572,2019-12-23,6.49,7.0,1,1,68,3,5,311
590030555,3,1,4.8133333333333335,2020-01-16,14.440000000000001,3.0,1,1,44,4,6,411
590061621,4,1,12.5025,2020-01-11,50.01,4.0,1,1,49,4,6,411
590069345,21,1,3.386190476190476,2019-12-21,71.11,21.0,1,1,70,3,5,311
590072678,6,1,11.441666666666668,2019-12-20,68.65,6.0,1,1,71,3,5,311
590123246,2,1,3.5650000000000004,2020-01-14,7.130000000000001,2.0,1,1,46,4,6,411
590165113,15,1,4.293333333333334,2019-12-21,64.4,15.0,1,1,70,3,5,311
590173431,4,1,5.9925,2019-12-22,23.97,4.0,1,1,69,3,5,311
590181408,2,1,5.675,2019-12-21,11.35,2.0,1,1,70,3,5,311
590204606,6,1,4.178333333333334,2019-12-21,25.07,6.0,1,1,70,3,5,311
590229221,2,1,14.435,2020-01-05,28.87,2.0,1,1,55,4,6,411
590230679,8,1,3.45875,2019-12-21,27.67,8.0,1,1,70,3,5,311
590243984,13,2,1.7376923076923076,2019-12-27,22.59,6.5,1,1,64,3,5,311
590247610,8,1,3.19625,2020-01-01,25.57,8.0,1,1,59,4,6,411
590257634,6,1,8.226666666666667,2019-12-21,49.36,6.0,1,1,70,3,5,311
590285783,17,1,1.481764705882353,2019-12-21,25.19,17.0,1,1,70,3,5,311
590302589,3,1,3.91,2019-12-21,11.73,3.0,1,1,70,3,5,311
590320039,14,2,4.166428571428571,2020-02-01,58.32999999999999,7.0,1,1,28,5,7,511
590327431,5,1,5.8100000000000005,2019-12-22,29.050000000000004,5.0,1,1,69,3,5,311
590332718,3,1,9.26,2019-12-21,27.78,3.0,1,1,70,3,5,311
590341469,3,1,5.3933333333333335,2020-01-11,16.18,3.0,1,1,49,4,6,411
590344327,5,1,3.5200000000000005,2020-01-16,17.6,5.0,1,1,44,4,6,411
590356139,1,1,58.73,2020-02-03,58.73,1.0,1,1,26,5,7,511
590371443,7,1,1.7442857142857144,2019-12-21,12.21,7.0,1,1,70,3,5,311
590373041,9,2,6.61,2020-02-17,59.49,4.5,1,1,12,5,7,511
590376649,23,1,2.0917391304347825,2019-12-21,48.11,23.0,1,1,70,3,5,311
590384674,5,1,5.284000000000001,2019-12-21,26.42,5.0,1,1,70,3,5,311
590389639,9,1,1.5844444444444443,2020-02-12,14.259999999999998,9.0,1,1,17,5,7,511
590413220,5,1,8.508,2019-12-21,42.53999999999999,5.0,1,1,70,3,5,311
590413376,14,1,3.310714285714286,2020-01-22,46.35,14.0,1,1,38,4,6,411
590427903,7,2,3.6785714285714284,2020-02-19,25.75,3.5,1,1,10,5,7,511
590432179,16,1,2.281875,2019-12-21,36.51,16.0,1,1,70,3,5,311
590447851,1,1,10.17,2019-12-21,10.17,1.0,1,1,70,3,5,311
590449256,4,1,4.93,2019-12-21,19.72,4.0,1,1,70,3,5,311
590460567,26,1,2.0130769230769228,2020-02-04,52.33999999999999,26.0,1,1,25,5,7,511
590467395,2,1,7.16,2019-12-21,14.32,2.0,1,1,70,3,5,311
590468993,17,4,6.803529411764706,2020-02-03,115.66,4.25,1,1,26,5,7,511
590478762,5,1,10.174,2019-12-24,50.87,5.0,1,1,67,3,5,311
590478843,2,1,5.755,2019-12-21,11.51,2.0,1,1,70,3,5,311
590485514,1,1,17.78,2019-12-24,17.78,1.0,1,1,67,3,5,311
590506441,48,1,1.8389583333333333,2020-01-09,88.27,48.0,1,1,51,4,6,411
590515692,3,1,7.673333333333333,2019-12-21,23.02,3.0,1,1,70,3,5,311
590518383,11,1,3.178181818181818,2020-01-05,34.96,11.0,1,1,55,4,6,411
590583384,3,1,3.3866666666666667,2019-12-28,10.16,3.0,1,1,63,3,5,311
590587469,2,1,5.03,2019-12-22,10.06,2.0,1,1,69,3,5,311
590632764,3,1,5.24,2019-12-22,15.72,3.0,1,1,69,3,5,311
590666399,2,1,7.529999999999999,2019-12-22,15.059999999999999,2.0,1,1,69,3,5,311
590689213,3,1,4.526666666666666,2020-01-10,13.579999999999998,3.0,1,1,50,4,6,411
590695117,6,1,2.2016666666666667,2020-02-28,13.21,6.0,1,1,1,5,7,511
590723020,3,1,3.233333333333334,2019-12-22,9.700000000000001,3.0,1,1,69,3,5,311
590729625,4,1,3.375,2020-01-09,13.5,4.0,1,1,51,4,6,411
590741881,4,1,8.73,2019-12-22,34.92,4.0,1,1,69,3,5,311
590743944,9,2,7.357777777777778,2020-01-04,66.22,4.5,1,1,56,4,6,411
590760745,8,1,5.6625,2019-12-22,45.3,8.0,1,1,69,3,5,311
590767344,3,1,14.073333333333332,2019-12-22,42.22,3.0,1,1,69,3,5,311
590808133,2,1,9.41,2020-01-08,18.82,2.0,1,1,52,4,6,411
590817136,1,1,18.57,2019-12-22,18.57,1.0,1,1,69,3,5,311
590837747,133,3,2.0497744360902255,2020-02-06,272.62,44.333333333333336,1,1,23,5,7,511
590840007,5,1,1.706,2019-12-26,8.53,5.0,1,1,65,3,5,311
590853787,6,1,6.0683333333333325,2019-12-22,36.41,6.0,1,1,69,3,5,311
590859315,3,1,14.573333333333332,2019-12-22,43.72,3.0,1,1,69,3,5,311
590861882,9,2,3.2944444444444443,2019-12-26,29.65,4.5,1,1,65,3,5,311
590886578,17,1,1.7629411764705882,2019-12-22,29.97,17.0,1,1,69,3,5,311
590891670,8,1,8.0125,2019-12-23,64.1,8.0,1,1,68,3,5,311
590925721,5,1,2.68,2019-12-23,13.4,5.0,1,1,68,3,5,311
590937302,2,1,9.43,2020-02-05,18.86,2.0,1,1,24,5,7,511
590943642,1,1,54.29,2019-12-22,54.29,1.0,1,1,69,3,5,311
590946180,3,1,17.723333333333333,2019-12-23,53.17,3.0,1,1,68,3,5,311
590949223,13,1,3.2284615384615383,2020-01-04,41.97,13.0,1,1,56,4,6,411
590957750,3,1,14.253333333333332,2020-01-22,42.76,3.0,1,1,38,4,6,411
590981290,10,2,3.649,2020-01-11,36.49,5.0,1,1,49,4,6,411
590982827,5,1,9.069999999999999,2019-12-23,45.349999999999994,5.0,1,1,68,3,5,311
590991860,4,1,3.23,2019-12-22,12.92,4.0,1,1,69,3,5,311
590996044,6,1,4.663333333333333,2019-12-22,27.979999999999997,6.0,1,1,69,3,5,311
591089187,9,1,6.084444444444444,2019-12-24,54.76,9.0,1,1,67,3,5,311
591089415,14,1,4.322857142857143,2020-02-07,60.52,14.0,1,1,22,5,7,511
591110401,1,1,3.97,2019-12-27,3.97,1.0,1,1,64,3,5,311
591140772,1,1,6.22,2019-12-23,6.22,1.0,1,1,68,3,5,311
591154156,5,1,4.03,2019-12-23,20.150000000000002,5.0,1,1,68,3,5,311
591156978,5,1,9.120000000000001,2019-12-23,45.60000000000001,5.0,1,1,68,3,5,311
591171560,3,1,5.133333333333334,2019-12-23,15.400000000000002,3.0,1,1,68,3,5,311
591171890,3,1,13.433333333333332,2019-12-23,40.3,3.0,1,1,68,3,5,311
591182700,3,1,6.073333333333333,2020-01-16,18.22,3.0,1,1,44,4,6,411
591204556,3,1,14.29,2019-12-23,42.87,3.0,1,1,68,3,5,311
591210681,3,1,6.5633333333333335,2020-02-15,19.69,3.0,1,1,14,5,7,511
591219755,4,1,3.9899999999999998,2019-12-25,15.959999999999999,4.0,1,1,66,3,5,311
591221325,3,1,6.876666666666666,2019-12-23,20.63,3.0,1,1,68,3,5,311
591224965,21,2,4.807142857142857,2019-12-27,100.94999999999999,10.5,1,1,64,3,5,311
591246352,3,1,7.0566666666666675,2019-12-23,21.17,3.0,1,1,68,3,5,311
591260244,3,1,10.623333333333333,2020-01-02,31.869999999999997,3.0,1,1,58,4,6,411
591273180,11,1,4.035454545454545,2019-12-26,44.39,11.0,1,1,65,3,5,311
591273232,2,1,10.040000000000001,2019-12-23,20.080000000000002,2.0,1,1,68,3,5,311
